,smiles,y_true,pka_acid_1,pka_acid_2,pka_acid_3,pka_acid_4,pka_base_1,pka_base_2,pka_base_3,pka_base_4,α_acid_0,α_acid_1,α_acid_2,α_acid_3,α_acid_4,α_base_0,α_base_1,α_base_2,α_base_3,α_base_4
1254,O=[N+]([O-])c1ccc(Cl)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1255,O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1256,O=[N+]([O-])c1ccc(Nc2ccc(/N=N/c3c(Cl)cc([N+](=O)[O-])cc3Cl)cc2)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1257,O=[N+]([O-])c1ccc(O)cc1,0,7.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.2842352962854584,0.7139667840955511,0.0017934034775181,4.50482586139996e-06,1.1315610957564062e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1258,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1259,O=[N+]([O-])c1ccc(OP(=S)(Oc2ccc([N+](=O)[O-])cc2)Oc2ccc([N+](=O)[O-])cc2)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1260,O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1,0,-0.8,10.0,10.0,10.0,0.0,0.0,0.0,0.0,6.293724473516885e-09,0.9974881073302858,0.0025055768423951,6.293724473516961e-06,1.5809121108687094e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1261,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1262,O=[N+]([O-])c1cccc(Cl)c1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1263,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,0,-0.8,10.0,10.0,10.0,0.0,0.0,0.0,0.0,6.293724473516885e-09,0.9974881073302858,0.0025055768423951,6.293724473516961e-06,1.5809121108687094e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1264,O=[N+]([O-])c1ccccc1/N=N/c1c(O)ccc2ccccc12,0,8.8,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.961620782865548,0.0382828129012041,9.616207828655509e-05,2.4154821967376065e-07,6.067416955538171e-10,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1265,O=[N+]([O-])c1ccccc1[N+](=O)[O-],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1266,O=[N+]([O-])c1ccccc1Cl,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1267,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1268,O=[SH](=O)CO,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1269,O=C(c1ccccc1)c1ccc(OCC(O)COc2ccc(C(=O)c3ccccc3)c(O)c2)cc1O,0,7.1,7.1,10.0,10.0,0.0,0.0,0.0,0.0,0.1431360713143115,0.285594009006145,0.5698349635508463,0.0014313607131431,3.5954155539401247e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1270,O=C(c1ccccc1)c1ccccn1,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1271,O=C(CC(CP1(=O)Oc2ccccc2-c2ccccc21)C(=O)OCCO)OCCO,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1272,O=C(CCCCCCCCCCC(=O)OCCOc1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c(O)c1)OCCOc1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c(O)c1,0,7.4,7.4,10.0,10.0,0.0,0.0,0.0,0.0,0.3330537684436235,0.3330537684436234,0.3330537684436234,0.0008365932419166,2.101427213063115e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1273,O=C(CCl)c1ccc(Cl)cc1Cl,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1274,O=C(Cl)c1ccccc1,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1275,O=C(Cl)CCCCl,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1276,O=C(Cl)CCl,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1277,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,0,7.4,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.4993712387135909,0.4993712387135908,0.0012543638388108,3.150819506885144e-06,7.91450076748053e-09,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1278,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,0,6.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0381940057031807,0.9593900469081946,0.002409878841354,6.053341963179272e-06,1.5205307542597638e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1279,O=C(Nc1ccc(Cc2ccc(NC(=O)NC3CCCCC3)cc2)cc1)NC1CCCCC1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1280,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,0,6.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0381940057031807,0.9593900469081946,0.002409878841354,6.053341963179272e-06,1.5205307542597638e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1281,O=C(Nc1ccc(Cl)cc1)c1c(O)ccc2c1[nH]c1ccccc12,0,8.7,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.952158842808203,0.047720985640079,0.0001198696963275,3.010990637544195e-07,7.563266527849673e-10,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1282,O=C(Nc1ccc(Cl)cc1)c1cc2c(cc1O)[nH]c1ccccc12,0,8.8,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.961620782865548,0.0382828129012041,9.616207828655509e-05,2.4154821967376065e-07,6.067416955538171e-10,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1283,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1cc2ccccc2cc1O,0,8.6,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.9405084901456328,0.0593420739403366,0.0001490605503483,3.744231738934241e-07,9.405084901456475e-10,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1284,O=C(Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1)Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,0,-0.1,-0.1,7.2,7.2,0.0,0.0,0.0,0.0,1.9620232138200006e-16,6.2044621777947804e-09,0.1962023213820016,0.3109597235034024,0.4928379489101334,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1285,O=C(Nc1cccc2c1C(=O)c1cccc(NC(=O)c3ccc4[nH]c5c6c(ccc5c(=O)c4c3)C(=O)c3ccccc3C6=O)c1C2=O)c1ccccc1,0,7.1,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.3333014688038853,0.6650238602281708,0.0016704644111372,4.196016888655372e-06,1.0539917888998512e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1286,O=C(Nc1ccccc1)c1cc2ccccc2c(/N=N/c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1O,0,7.5,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.5566910439992875,0.4421954142667717,0.0011107446611724,2.790064443270834e-06,7.008325018089366e-09,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1287,O=C(Nc1ccccc1)c1cc2ccccc2cc1O,0,8.7,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.952158842808203,0.047720985640079,0.0001198696963275,3.010990637544195e-07,7.563266527849673e-10,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1288,O=C(Nc1ccccc1Sc1ccccc1)Oc1ccccc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1289,O=C(O)/C=C/c1ccc(O)cc1,1,4.8,9.3,10.0,10.0,0.0,0.0,0.0,0.0,0.002474441103376,0.9850927463663286,0.0124015829137467,3.1151367850281696e-05,7.824869822608665e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1290,O=C(O)/C=C/c1ccccc1,1,4.5,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0012541881709156,0.9962370758154848,0.0025024343933077,6.285830998292562e-06,1.5789293595373467e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1291,O=C(O)C(=O)C(O)C(O)C(O)CO,1,3.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,3.970914017850028e-05,0.9974485042128716,0.0025054773638618,6.2934745947389904e-06,1.5808493441575186e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1292,O=C(O)C(=O)O,0,1.5,1.5,10.0,10.0,0.0,0.0,0.0,0.0,1.5809101605601074e-12,1.2557615770953951e-06,0.9974868767687686,0.0025055737513643,6.293716709198689e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1293,O=C(O)C(Br)C(Br)C(=O)O,0,1.7,1.7,10.0,10.0,0.0,0.0,0.0,0.0,3.971063865044681e-12,1.9902465130789745e-06,0.9974861441263796,0.0025055719110498,6.293712086537726e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1294,O=C(O)C(Cl)Cl,1,0.4,10.0,10.0,10.0,0.0,0.0,0.0,0.0,9.974880141099539e-08,0.9974880141099574,0.0025055766082362,6.293723885336451e-06,1.5809119631244453e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1295,O=C(O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,3.971071547998949e-08,0.9974880739972344,0.0025055767586662,6.293724263199623e-06,1.5809120580393826e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1296,O=C(O)C(O)C(O)C(=O)O,1,2.9,2.9,10.0,10.0,0.0,0.0,0.0,0.0,9.974566652636596e-10,3.154234929549329e-05,0.9974566652636656,0.0025054978634946,6.293526087488365e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1297,O=C(O)C(O)C(O)C(O)C(O)C(O)CO,1,3.3,10.0,10.0,10.0,0.0,0.0,0.0,0.0,7.922701982607369e-05,0.997409085597648,0.0025053783487771,6.293225880091147e-06,1.580786869862595e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1298,O=C(O)C(O)C(O)C(O)C(O)CO,1,3.3,10.0,10.0,10.0,0.0,0.0,0.0,0.0,7.922701982607369e-05,0.997409085597648,0.0025053783487771,6.293225880091147e-06,1.580786869862595e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1299,O=C(O)C(O)c1ccccc1Cl,0,3.2,10.0,10.0,10.0,0.0,0.0,0.0,0.0,6.293328428373874e-05,0.9974253384051776,0.0025054191739838,6.293328428373939e-06,1.5808126288266073e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1300,O=C(O)C1/C(=C\CO)OC2CC(=O)N21,0,3.1,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.999033166534414e-05,0.9974382488465696,0.0025054516035463,6.2934098877521065e-06,1.580833090497281e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1301,O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,0,1.1,1.1,10.0,10.0,0.0,0.0,0.0,0.0,2.505575645166639e-13,4.999280662104849e-07,0.9974876307050504,0.0025055756451666,6.293721466215031e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1302,O=C(O)c1c(Cl)cccc1Cl,0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,3.971055936345179e-06,0.9974841525271064,0.0025055669083786,6.29369952039584e-06,1.5809058429280723e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1303,O=C(O)c1c(F)cc(Br)cc1F,0,2.1,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.999258089647398e-06,0.99748312690768,0.0025055643321391,6.293693049174744e-06,1.5809042174308256e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1304,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0,2.6,6.1,7.2,10.0,0.0,0.0,0.0,0.0,3.009966299220081e-07,0.0189916034313078,0.3789323062732229,0.6005672326160217,0.0015085566828174,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1305,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1306,O=C([O-])C1CC(C(=O)[O-])C(C(=O)[O-])C1C(=O)[O-],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1307,O=C(O)c1cc(Cl)ccc1Cl,0,2.4,10.0,10.0,10.0,0.0,0.0,0.0,0.0,9.97478163882077e-06,0.9974781638820808,0.0025055518655824,6.293661734600216e-06,1.5808963515653393e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1308,O=C(O)C1CC=CCC1C(=O)O,0,3.9,3.9,10.0,10.0,0.0,0.0,0.0,0.0,9.971734880443482e-08,0.0003153339444554,0.997173488044356,0.0025047865544797,6.291739360025236e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1309,O=C(O)c1cc2ccccc2cc1O,0,2.8,10.0,10.0,10.0,0.0,0.0,0.0,0.0,2.505514080583536e-05,0.9974631214030624,0.0025055140805835,6.2935668229740586e-06,1.5808725108427458e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1310,O=C(O)c1ccc([N+](=O)[O-])cc1,1,3.4,10.0,10.0,10.0,0.0,0.0,0.0,0.0,9.973886252783614e-05,0.9973886252783648,0.0025053269547787,6.293096784203925e-06,1.5807544424418473e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1311,O=C(O)c1ccc(C(=O)O)cc1,1,3.4,3.4,10.0,10.0,0.0,0.0,0.0,0.0,9.973886310967825e-09,9.973886310967858e-05,0.9973886310967892,0.0025053269693939,6.293096820915702e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1312,O=C(O)c1ccc(Cl)c(Cl)c1,0,3.5,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0001255605459879,0.99736286845604,0.0025052622565662,6.292934269641762e-06,1.5807136206294852e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1313,O=C(O)c1ccc(Cl)c2c(Cl)ccc(C(=O)O)c12,0,2.7,2.7,10.0,10.0,0.0,0.0,0.0,0.0,3.970992734193562e-10,1.990210863204476e-05,0.9974682768644,0.0025055270305169,6.293599351736009e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1314,O=C(O)c1ccc(Cl)cc1,0,4.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0003969495390609,0.9970921611612856,0.0025045822705856,6.291226222083466e-06,1.5802845784808795e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1315,O=C(O)c1ccc(O)c(Cl)c1,0,4.0,6.9,10.0,10.0,0.0,0.0,0.0,0.0,9.54547181698198e-05,0.2397714113943423,0.7582237777993722,0.0019045720195021,4.784068613620358e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1316,O=C(O)c1ccc(O)c(O)c1,1,4.3,8.4,8.7,10.0,0.0,0.0,0.0,0.0,0.0007183168183006,0.9043072962778554,0.0904307296277857,0.0045322727217046,1.1384554353550826e-05,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1317,O=C(O)c1ccc(Sc2ccccc2)cc1,1,4.2,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.000628976590774,0.996860716935166,0.0025040009089743,6.2897659077403885e-06,1.5799177641024683e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1318,O=C(O)c1ccc[n+](Cc2ccccc2)c1,0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,3.971055936345179e-06,0.9974841525271064,0.0025055669083786,6.29369952039584e-06,1.5809058429280723e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1319,O=C(O)c1ccc2ccccc2n1,1,1.5,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.2557615572449182e-06,0.9974868610009742,0.0025055737117574,6.293716609710633e-06,1.5809101355698677e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1320,O=C(O)c1cccc(C(=O)O)c1,1,3.6,3.6,10.0,10.0,0.0,0.0,0.0,0.0,2.505180787932741e-08,0.0001580662217396,0.99733043520889,0.0025051807879327,6.292729629686816e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1321,O=C(O)c1cccc(C(=O)O)n1,1,3.2,3.2,10.0,10.0,0.0,0.0,0.0,0.0,3.970821840112305e-09,6.29332850286992e-05,0.9974253502120052,0.0025054192036412,6.293328502869986e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1322,O=C(O)c1cccc(Cl)c1,0,3.9,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0003153339709161,0.9971735717203952,0.0025047867646644,6.291739887985351e-06,1.5804136055218072e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1323,O=C(O)c1cccc(Cl)c1Cl,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1324,O=C(O)c1cccc(Cl)n1,0,3.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,3.970914017850028e-05,0.9974485042128716,0.0025054773638618,6.2934745947389904e-06,1.5808493441575186e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1325,O=C(O)c1cccc(O)c1,1,4.1,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.000488637409624,0.9749598091068206,0.024489883157626,6.151580521289606e-05,1.5452071643766048e-07,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1326,O=C(O)c1cccc(S(=O)(=O)O)c1,0,-0.6,3.4,10.0,10.0,0.0,0.0,0.0,0.0,9.97388641043628e-13,9.973886410436318e-05,0.9973886410436352,0.0025053269943792,6.293096883676057e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1327,O=C(O)c1ccccc1,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1328,O=C(O)c1ccccc1[N+](=O)[O-],1,2.5,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.2557473649715203e-05,0.9974755876774988,0.0025055453944491,6.2936454798481964e-06,1.5808922685562353e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1329,O=C(O)c1ccccc1C(=O)O,1,3.2,3.2,10.0,10.0,0.0,0.0,0.0,0.0,3.970821840112305e-09,6.29332850286992e-05,0.9974253502120052,0.0025054192036412,6.293328502869986e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1330,O=C(O)c1ccccc1-c1ccccc1C(=O)O,1,3.6,3.6,10.0,10.0,0.0,0.0,0.0,0.0,2.505180787932741e-08,0.0001580662217396,0.99733043520889,0.0025051807879327,6.292729629686816e-06,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1331,O=C(O)c1ccccc1Cl,0,3.3,10.0,10.0,10.0,0.0,0.0,0.0,0.0,7.922701982607369e-05,0.997409085597648,0.0025053783487771,6.293225880091147e-06,1.580786869862595e-08,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1332,O=C(O)c1ccccc1I,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
1333,O=C(O)c1ccccc1O,1,3.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,3.883131634166588e-05,0.9753985663628714,0.024500904241608,6.154348892421096e-05,1.5459025477648625e-07,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
